Order_ID,Order_Timestamp,Day_Type,Restaurant_Type,Weather,Order_Value,Delivery_Time_Mins,Customer_Rating,Order_Hour
ORD-100322,02/02/2025 10:00,Weekend,Indian,Clear,57.42,38,5,10
ORD-100323,26/06/2025 10:00,Weekday,Sushi,Clear,63.12,15,5,10
ORD-100324,05/01/2025 11:00,Weekend,Fast Food,Rain,63.54,53,2,11
ORD-100325,29/03/2025 17:00,Weekend,Healthy/Vegan,Clear,117.7,38,4,17
ORD-100326,15/05/2025 14:00,Weekday,Healthy/Vegan,Clear,94.63,34,5,14
ORD-100327,30/04/2025 17:00,Weekday,Indian,Rain,31.97,48,5,17
ORD-100328,17/06/2025 19:00,Weekday,Healthy/Vegan,Rain,17.85,34,4,19
ORD-100329,11/02/2025 13:00,Weekday,Italian,Clear,83.96,32,4,13
ORD-100330,20/02/2025 20:00,Weekday,Healthy/Vegan,Clear,45.15,23,5,20
ORD-100331,26/03/2025 17:00,Weekday,Fast Food,Clear,111.08,22,5,17
ORD-100332,01/03/2025 13:00,Weekend,Healthy/Vegan,Clear,79.41,34,5,13
ORD-100333,17/04/2025 17:00,Weekday,Fast Food,Clear,18.51,22,5,17
ORD-100334,04/05/2025 20:00,Weekend,Indian,Clear,79.61,46,5,20
ORD-100335,15/02/2025 16:00,Weekend,Fast Food,Clear,118.33,33,4,16
ORD-100336,12/04/2025 19:00,Weekend,Italian,Clear,16.32,22,4,19
ORD-100337,28/05/2025 11:00,Weekday,Sushi,Clear,91.81,23,5,11
ORD-100338,27/06/2025 15:00,Weekday,Italian,Rain,118.75,40,5,15
ORD-100339,11/05/2025 21:00,Weekend,Healthy/Vegan,Clear,40.66,24,5,21
ORD-100340,03/02/2025 18:00,Weekday,Italian,Clear,93.63,30,5,18
ORD-100341,17/01/2025 14:00,Weekday,Healthy/Vegan,Clear,117.81,17,4,14
ORD-100342,05/05/2025 11:00,Weekday,Sushi,Clear,15.4,29,4,11
ORD-100343,28/05/2025 21:00,Weekday,Fast Food,Cloudy,44.32,17,5,21
ORD-100344,02/06/2025 15:00,Weekday,Indian,Clear,46.91,28,5,15
ORD-100345,25/05/2025 16:00,Weekend,Fast Food,Rain,84.82,49,5,16
ORD-100346,31/05/2025 20:00,Weekend,Italian,Clear,54.85,36,4,20
ORD-100347,04/02/2025 12:00,Weekday,Italian,Clear,19.41,28,5,12
ORD-100348,30/05/2025 18:00,Weekday,Italian,Storm,101.73,51,3,18
ORD-100349,22/06/2025 16:00,Weekend,Fast Food,Clear,102.09,41,4,16
ORD-100350,15/06/2025 14:00,Weekend,Indian,Clear,42.65,28,5,14
ORD-100351,30/03/2025 20:00,Weekend,Indian,Clear,46.49,31,4,20
ORD-100352,08/01/2025 11:00,Weekday,Fast Food,Clear,50.74,30,4,11
ORD-100353,23/04/2025 21:00,Weekday,Italian,Clear,97.86,19,4,21
ORD-100354,11/04/2025 12:00,Weekday,Healthy/Vegan,Clear,24.86,23,5,12
ORD-100355,06/03/2025 17:00,Weekday,Indian,Rain,23.63,49,5,17
ORD-100356,15/04/2025 12:00,Weekday,Sushi,Clear,32.91,33,5,12
ORD-100357,06/06/2025 12:00,Weekday,Healthy/Vegan,Rain,28.83,33,5,12
ORD-100358,08/03/2025 15:00,Weekend,Healthy/Vegan,Storm,78.07,45,5,15
ORD-100359,06/01/2025 15:00,Weekday,Fast Food,Clear,19.18,20,4,15
ORD-100360,16/05/2025 12:00,Weekday,Healthy/Vegan,Clear,62.3,27,5,12
ORD-100361,17/06/2025 12:00,Weekday,Indian,Clear,77.04,20,5,12
ORD-100362,23/04/2025 17:00,Weekday,Italian,Cloudy,44.92,21,5,17
ORD-100363,26/06/2025 19:00,Weekday,Italian,Clear,44.17,19,4,19
ORD-100364,17/01/2025 17:00,Weekday,Indian,Clear,68.28,23,4,17
ORD-100365,11/01/2025 12:00,Weekend,Italian,Clear,43.85,27,5,12
ORD-100366,17/03/2025 17:00,Weekday,Indian,Rain,78.83,40,5,17
ORD-100367,13/04/2025 21:00,Weekend,Sushi,Rain,105.6,55,1,21
ORD-100368,25/03/2025 11:00,Weekday,Sushi,Clear,55.3,18,4,11
ORD-100369,27/05/2025 21:00,Weekday,Healthy/Vegan,Cloudy,57.45,33,4,21
ORD-100370,16/06/2025 11:00,Weekday,Indian,Rain,53,47,4,11
ORD-100371,20/02/2025 15:00,Weekday,Fast Food,Rain,106.74,49,4,15
ORD-100372,02/01/2025 22:00,Weekday,Italian,Clear,29.92,31,5,22
ORD-100373,12/01/2025 12:00,Weekend,Italian,Clear,75.61,28,5,12
ORD-100374,07/05/2025 18:00,Weekday,Fast Food,Clear,55.68,25,5,18
ORD-100375,09/04/2025 22:00,Weekday,Fast Food,Clear,97.84,26,5,22
ORD-100376,05/06/2025 21:00,Weekday,Fast Food,Clear,48.48,30,4,21
ORD-100377,26/02/2025 15:00,Weekday,Healthy/Vegan,Clear,70.21,16,4,15
ORD-100378,14/06/2025 16:00,Weekend,Healthy/Vegan,Clear,95,37,4,16
ORD-100379,26/05/2025 21:00,Weekday,Italian,Clear,22.53,25,4,21
ORD-100380,07/02/2025 14:00,Weekday,Sushi,Cloudy,75.92,20,5,14
ORD-100381,12/05/2025 10:00,Weekday,Indian,Storm,38.99,37,4,10
ORD-100382,03/06/2025 20:00,Weekday,Italian,Clear,31.8,32,4,20
ORD-100383,05/05/2025 14:00,Weekday,Sushi,Cloudy,27.19,24,4,14
ORD-100384,04/02/2025 16:00,Weekday,Healthy/Vegan,Storm,72.27,47,5,16
ORD-100385,25/05/2025 22:00,Weekend,Healthy/Vegan,Storm,65.18,48,4,22
ORD-100386,28/03/2025 12:00,Weekday,Italian,Clear,42.23,33,4,12
ORD-100387,26/03/2025 21:00,Weekday,Indian,Storm,73.56,43,5,21
ORD-100388,24/01/2025 22:00,Weekday,Italian,Clear,100.76,18,5,22
ORD-100389,17/01/2025 12:00,Weekday,Healthy/Vegan,Clear,49.21,33,4,12
ORD-100390,26/03/2025 17:00,Weekday,Healthy/Vegan,Cloudy,89.64,33,4,17
ORD-100391,01/04/2025 14:00,Weekday,Sushi,Rain,71.01,41,4,14
ORD-100392,19/05/2025 16:00,Weekday,Healthy/Vegan,Clear,86.48,23,5,16
ORD-100393,12/01/2025 15:00,Weekend,Fast Food,Cloudy,68.85,34,5,15
ORD-100394,12/04/2025 20:00,Weekend,Fast Food,Clear,61.33,38,4,20
ORD-100395,28/06/2025 14:00,Weekend,Italian,Clear,101.89,37,5,14
ORD-100396,12/06/2025 18:00,Weekday,Healthy/Vegan,Clear,82.22,15,5,18
ORD-100397,27/05/2025 15:00,Weekday,Italian,Clear,68.6,28,4,15
ORD-100398,24/04/2025 15:00,Weekday,Indian,Clear,106.57,24,4,15
ORD-100399,06/05/2025 14:00,Weekday,Healthy/Vegan,Cloudy,44.27,29,5,14
ORD-100400,24/04/2025 17:00,Weekday,Sushi,Cloudy,45.94,21,4,17
ORD-100401,05/02/2025 18:00,Weekday,Indian,Rain,30,39,5,18
ORD-100402,08/05/2025 18:00,Weekday,Fast Food,Cloudy,79.43,22,4,18
ORD-100403,03/02/2025 13:00,Weekday,Italian,Clear,26.65,27,5,13
ORD-100404,03/02/2025 22:00,Weekday,Indian,Clear,106.24,16,4,22
ORD-100405,29/04/2025 11:00,Weekday,Sushi,Clear,65.22,16,4,11
ORD-100406,13/01/2025 17:00,Weekday,Healthy/Vegan,Cloudy,57.14,28,4,17
ORD-100407,24/02/2025 20:00,Weekday,Indian,Clear,103.43,31,5,20
ORD-100408,13/01/2025 14:00,Weekday,Italian,Clear,83.02,31,5,14
ORD-100409,01/02/2025 19:00,Weekend,Sushi,Cloudy,73.24,40,4,19
ORD-100410,05/06/2025 13:00,Weekday,Indian,Cloudy,73.01,18,4,13
ORD-100411,08/01/2025 11:00,Weekday,Healthy/Vegan,Clear,44.85,32,5,11
ORD-100412,07/05/2025 20:00,Weekday,Fast Food,Rain,48.35,50,5,20
ORD-100413,18/01/2025 15:00,Weekend,Fast Food,Clear,103.13,33,4,15
ORD-100414,01/05/2025 22:00,Weekday,Healthy/Vegan,Clear,52.82,33,5,22
ORD-100415,11/06/2025 21:00,Weekday,Healthy/Vegan,Rain,108.65,39,5,21
ORD-100416,22/04/2025 17:00,Weekday,Healthy/Vegan,Rain,27.18,36,5,17
ORD-100417,30/04/2025 16:00,Weekday,Sushi,Clear,41.69,25,5,16
ORD-100418,10/06/2025 17:00,Weekday,Healthy/Vegan,Clear,85.99,23,4,17
ORD-100419,20/05/2025 14:00,Weekday,Sushi,Clear,67.35,21,5,14
ORD-100420,10/02/2025 12:00,Weekday,Sushi,Rain,95.93,44,5,12
ORD-100421,13/01/2025 11:00,Weekday,Indian,Cloudy,104.29,30,4,11
ORD-100422,15/06/2025 20:00,Weekend,Fast Food,Rain,94.17,51,1,20
ORD-100423,07/01/2025 13:00,Weekday,Sushi,Rain,117.33,40,5,13
ORD-100424,23/02/2025 15:00,Weekend,Fast Food,Cloudy,45.18,30,5,15
ORD-100425,23/02/2025 19:00,Weekend,Indian,Clear,102.73,37,5,19
ORD-100426,02/01/2025 15:00,Weekday,Fast Food,Clear,58.43,17,5,15
ORD-100427,17/01/2025 21:00,Weekday,Healthy/Vegan,Clear,63.73,18,4,21
ORD-100428,31/03/2025 15:00,Weekday,Fast Food,Clear,96.27,29,4,15
ORD-100429,02/04/2025 19:00,Weekday,Healthy/Vegan,Clear,16.78,29,5,19
ORD-100430,11/06/2025 14:00,Weekday,Indian,Clear,92.6,21,4,14
ORD-100431,06/05/2025 21:00,Weekday,Italian,Rain,72.58,42,5,21
ORD-100432,09/06/2025 20:00,Weekday,Fast Food,Rain,45.57,42,4,20
ORD-100433,14/04/2025 12:00,Weekday,Indian,Clear,40.89,27,5,12
ORD-100434,21/06/2025 19:00,Weekend,Healthy/Vegan,Storm,113.99,44,5,19
ORD-100435,23/05/2025 21:00,Weekday,Fast Food,Clear,91.19,21,4,21
ORD-100436,26/01/2025 18:00,Weekend,Sushi,Clear,44,36,5,18
ORD-100437,09/03/2025 21:00,Weekend,Italian,Clear,51.25,44,4,21
ORD-100438,26/02/2025 18:00,Weekday,Sushi,Rain,112.71,47,4,18
ORD-100439,23/02/2025 10:00,Weekend,Sushi,Clear,94.91,37,5,10
ORD-100440,03/03/2025 15:00,Weekday,Sushi,Clear,33.93,17,4,15
ORD-100441,03/04/2025 17:00,Weekday,Healthy/Vegan,Cloudy,85.81,31,5,17
ORD-100442,18/03/2025 11:00,Weekday,Italian,Clear,84.21,23,4,11
ORD-100443,09/04/2025 21:00,Weekday,Italian,Storm,74.8,39,5,21
ORD-100444,19/01/2025 16:00,Weekend,Sushi,Storm,34.96,61,2,16
ORD-100445,12/02/2025 14:00,Weekday,Sushi,Storm,56.24,41,5,14
ORD-100446,04/04/2025 10:00,Weekday,Italian,Rain,32.08,47,5,10
ORD-100447,13/02/2025 18:00,Weekday,Indian,Clear,52.49,24,5,18
ORD-100448,19/06/2025 21:00,Weekday,Sushi,Clear,99.87,19,4,21
ORD-100449,03/04/2025 12:00,Weekday,Healthy/Vegan,Rain,27.44,38,4,12
ORD-100450,04/06/2025 11:00,Weekday,Italian,Clear,68.84,21,4,11
ORD-100451,28/05/2025 14:00,Weekday,Italian,Clear,61.66,28,5,14
ORD-100452,22/06/2025 13:00,Weekend,Indian,Clear,52.65,23,4,13
ORD-100453,27/02/2025 19:00,Weekday,Indian,Storm,17.89,43,4,19
ORD-100454,02/05/2025 10:00,Weekday,Fast Food,Clear,86.35,23,5,10
ORD-100455,19/05/2025 17:00,Weekday,Italian,Clear,49.27,33,4,17
ORD-100456,16/02/2025 16:00,Weekend,Sushi,Cloudy,59.04,29,5,16
ORD-100457,23/05/2025 11:00,Weekday,Healthy/Vegan,Clear,41.81,30,4,11
ORD-100458,13/04/2025 21:00,Weekend,Fast Food,Clear,46,26,5,21
ORD-100459,21/04/2025 17:00,Weekday,Italian,Cloudy,49.88,16,5,17
ORD-100460,24/01/2025 19:00,Weekday,Healthy/Vegan,Clear,106.97,34,5,19
ORD-100461,10/03/2025 14:00,Weekday,Fast Food,Clear,58.74,20,4,14
ORD-100462,18/05/2025 17:00,Weekend,Indian,Clear,39.19,43,5,17
ORD-100463,17/03/2025 15:00,Weekday,Italian,Rain,92.9,41,5,15
ORD-100464,19/02/2025 14:00,Weekday,Fast Food,Clear,43.5,30,5,14
ORD-100465,28/04/2025 13:00,Weekday,Indian,Clear,30.71,30,4,13
ORD-100466,31/01/2025 19:00,Weekday,Sushi,Clear,43.25,23,4,19
ORD-100467,10/01/2025 15:00,Weekday,Fast Food,Clear,114.67,29,5,15
ORD-100468,29/05/2025 14:00,Weekday,Fast Food,Clear,68.43,18,5,14
ORD-100469,07/05/2025 17:00,Weekday,Sushi,Rain,90,30,4,17
ORD-100470,02/05/2025 16:00,Weekday,Indian,Cloudy,43.78,23,4,16
ORD-100471,21/05/2025 15:00,Weekday,Healthy/Vegan,Storm,104.94,52,2,15
ORD-100472,19/04/2025 16:00,Weekend,Fast Food,Clear,65.66,26,4,16
ORD-100473,24/03/2025 20:00,Weekday,Healthy/Vegan,Clear,98.74,15,5,20
ORD-100474,12/05/2025 17:00,Weekday,Italian,Clear,89.15,15,5,17
ORD-100475,24/03/2025 14:00,Weekday,Fast Food,Clear,65.64,22,4,14
ORD-100476,05/03/2025 12:00,Weekday,Italian,Clear,28.83,24,5,12
ORD-100477,05/04/2025 13:00,Weekend,Healthy/Vegan,Clear,106.5,46,5,13
ORD-100478,07/01/2025 17:00,Weekday,Italian,Cloudy,118.1,33,4,17
ORD-100479,13/03/2025 21:00,Weekday,Fast Food,Clear,45.2,25,4,21
ORD-100480,20/05/2025 10:00,Weekday,Fast Food,Clear,107.19,19,4,10
ORD-100481,28/02/2025 10:00,Weekday,Sushi,Clear,86.97,19,4,10
ORD-100482,16/02/2025 16:00,Weekend,Healthy/Vegan,Storm,97.41,56,1,16
ORD-100483,27/05/2025 15:00,Weekday,Indian,Clear,44.17,32,5,15
ORD-100484,15/04/2025 18:00,Weekday,Sushi,Clear,117.6,16,5,18
ORD-100485,10/03/2025 21:00,Weekday,Fast Food,Rain,88.98,33,4,21
ORD-100486,12/03/2025 20:00,Weekday,Italian,Clear,65.72,30,5,20
ORD-100487,24/01/2025 19:00,Weekday,Sushi,Rain,23.08,44,4,19
ORD-100488,10/02/2025 15:00,Weekday,Healthy/Vegan,Clear,80.48,29,5,15
ORD-100489,22/02/2025 11:00,Weekend,Italian,Clear,74.18,28,5,11
ORD-100490,11/03/2025 18:00,Weekday,Italian,Clear,77.76,18,5,18
ORD-100491,03/06/2025 18:00,Weekday,Sushi,Rain,37.37,47,4,18
ORD-100492,22/01/2025 13:00,Weekday,Sushi,Clear,20.3,15,4,13
ORD-100493,09/03/2025 16:00,Weekend,Fast Food,Clear,113.66,32,5,16
ORD-100494,15/02/2025 19:00,Weekend,Fast Food,Clear,93,39,5,19
ORD-100495,26/03/2025 18:00,Weekday,Healthy/Vegan,Cloudy,100.81,23,5,18
ORD-100496,27/05/2025 17:00,Weekday,Healthy/Vegan,Rain,81.96,35,5,17
ORD-100497,17/06/2025 16:00,Weekday,Fast Food,Cloudy,20.25,34,4,16
ORD-100498,04/03/2025 10:00,Weekday,Fast Food,Clear,23.1,16,4,10
ORD-100499,02/03/2025 11:00,Weekend,Italian,Clear,77.7,36,4,11
ORD-100500,18/05/2025 11:00,Weekend,Italian,Clear,44.75,35,5,11
ORD-100501,06/03/2025 16:00,Weekday,Italian,Clear,22.19,24,5,16
ORD-100502,14/05/2025 20:00,Weekday,Fast Food,Clear,105.85,15,5,20
ORD-100503,17/05/2025 11:00,Weekend,Italian,Clear,81.18,35,5,11
ORD-100504,13/06/2025 11:00,Weekday,Healthy/Vegan,Clear,97.32,32,5,11
ORD-100505,30/05/2025 20:00,Weekday,Sushi,Clear,46.61,21,4,20
ORD-100506,23/02/2025 17:00,Weekend,Healthy/Vegan,Clear,44.51,27,5,17
ORD-100507,09/05/2025 15:00,Weekday,Indian,Clear,22.4,24,5,15
ORD-100508,19/04/2025 13:00,Weekend,Italian,Clear,45.36,30,5,13
ORD-100509,02/06/2025 14:00,Weekday,Indian,Clear,102,27,4,14
ORD-100510,01/02/2025 16:00,Weekend,Indian,Clear,52.21,38,5,16
ORD-100511,07/04/2025 10:00,Weekday,Indian,Cloudy,23.15,27,5,10
ORD-100512,30/05/2025 18:00,Weekday,Indian,Rain,102.98,42,5,18
ORD-100513,07/05/2025 15:00,Weekday,Fast Food,Clear,85.73,27,5,15
ORD-100514,26/04/2025 16:00,Weekend,Indian,Clear,15.21,25,5,16
ORD-100515,18/01/2025 15:00,Weekend,Fast Food,Clear,58.49,31,4,15
ORD-100516,18/05/2025 21:00,Weekend,Italian,Clear,69.52,36,4,21
ORD-100517,07/05/2025 12:00,Weekday,Healthy/Vegan,Clear,118.56,23,5,12
ORD-100518,19/01/2025 12:00,Weekend,Sushi,Clear,94.13,38,5,12
ORD-100519,09/05/2025 11:00,Weekday,Indian,Clear,27.12,31,5,11
ORD-100520,02/03/2025 22:00,Weekend,Sushi,Clear,27,38,4,22
ORD-100521,18/02/2025 16:00,Weekday,Indian,Rain,79.19,43,5,16
ORD-100522,11/05/2025 22:00,Weekend,Indian,Clear,90.04,43,5,22
ORD-100523,14/03/2025 17:00,Weekday,Fast Food,Clear,106.79,23,5,17
ORD-100524,28/06/2025 15:00,Weekend,Fast Food,Clear,68.61,39,5,15
ORD-100525,15/01/2025 12:00,Weekday,Italian,Clear,55.72,22,4,12
ORD-100526,08/05/2025 11:00,Weekday,Healthy/Vegan,Clear,93.02,29,4,11
ORD-100527,26/02/2025 10:00,Weekday,Indian,Clear,68.9,29,4,10
ORD-100528,03/05/2025 19:00,Weekend,Indian,Clear,22.35,40,4,19
ORD-100529,03/03/2025 13:00,Weekday,Italian,Clear,19.76,25,5,13
ORD-100530,07/06/2025 20:00,Weekend,Sushi,Rain,65.82,50,5,20
ORD-100531,02/06/2025 13:00,Weekday,Fast Food,Clear,97.11,27,4,13
ORD-100532,27/02/2025 13:00,Weekday,Fast Food,Clear,36.76,26,5,13
ORD-100533,12/03/2025 21:00,Weekday,Fast Food,Clear,56.03,31,4,21
ORD-100534,11/05/2025 14:00,Weekend,Sushi,Cloudy,75.77,38,5,14
ORD-100535,11/01/2025 15:00,Weekend,Italian,Clear,77.98,30,5,15
ORD-100536,21/03/2025 10:00,Weekday,Sushi,Rain,55.19,55,2,10
ORD-100537,08/05/2025 15:00,Weekday,Fast Food,Clear,113.6,15,5,15
ORD-100538,05/06/2025 14:00,Weekday,Sushi,Clear,83.74,21,4,14
ORD-100539,12/05/2025 16:00,Weekday,Healthy/Vegan,Rain,93.52,36,4,16
ORD-100540,14/06/2025 15:00,Weekend,Indian,Cloudy,40.56,31,5,15
ORD-100541,25/06/2025 15:00,Weekday,Fast Food,Cloudy,108.25,22,5,15
ORD-100542,14/04/2025 22:00,Weekday,Sushi,Cloudy,41.15,20,4,22
ORD-100543,20/01/2025 21:00,Weekday,Italian,Cloudy,99.14,24,4,21
ORD-100544,01/04/2025 12:00,Weekday,Indian,Clear,115.92,25,4,12
ORD-100545,07/06/2025 21:00,Weekend,Indian,Clear,16.51,40,5,21
ORD-100546,10/04/2025 16:00,Weekday,Italian,Clear,113.53,19,5,16
ORD-100547,18/05/2025 12:00,Weekend,Fast Food,Clear,82.02,39,5,12
ORD-100548,20/06/2025 18:00,Weekday,Healthy/Vegan,Clear,106.18,25,5,18
ORD-100549,28/01/2025 14:00,Weekday,Italian,Clear,61.52,32,5,14
ORD-100550,23/04/2025 19:00,Weekday,Healthy/Vegan,Cloudy,67.92,25,5,19
ORD-100551,04/06/2025 16:00,Weekday,Sushi,Clear,112.13,26,5,16
ORD-100552,18/06/2025 20:00,Weekday,Fast Food,Rain,43.91,43,5,20
ORD-100553,04/01/2025 10:00,Weekend,Healthy/Vegan,Clear,75.87,37,4,10
ORD-100554,22/04/2025 10:00,Weekday,Italian,Rain,103.01,57,3,10
ORD-100555,05/06/2025 17:00,Weekday,Sushi,Clear,31.14,19,5,17
ORD-100556,07/03/2025 13:00,Weekday,Sushi,Rain,24.97,40,5,13
ORD-100557,29/01/2025 17:00,Weekday,Sushi,Clear,78.72,34,4,17
ORD-100558,23/06/2025 20:00,Weekday,Indian,Storm,86.76,35,4,20
ORD-100559,06/02/2025 19:00,Weekday,Fast Food,Rain,117.21,46,5,19
ORD-100560,20/04/2025 13:00,Weekend,Healthy/Vegan,Clear,117.41,36,5,13
ORD-100561,04/04/2025 22:00,Weekday,Italian,Clear,97.89,21,4,22
ORD-100562,03/02/2025 20:00,Weekday,Healthy/Vegan,Clear,113.95,34,5,20
ORD-100563,25/03/2025 12:00,Weekday,Indian,Rain,116.61,43,4,12
ORD-100564,14/04/2025 20:00,Weekday,Indian,Clear,28.62,21,4,20
ORD-100565,13/06/2025 22:00,Weekday,Indian,Clear,37.1,18,4,22
ORD-100566,15/06/2025 17:00,Weekend,Sushi,Cloudy,89.2,37,5,17
ORD-100567,10/01/2025 17:00,Weekday,Italian,Clear,33.3,31,5,17
ORD-100568,26/02/2025 16:00,Weekday,Sushi,Clear,53.2,27,4,16
ORD-100569,18/01/2025 12:00,Weekend,Healthy/Vegan,Rain,105.53,64,3,12
ORD-100570,22/03/2025 18:00,Weekend,Healthy/Vegan,Clear,69.89,40,5,18
ORD-100571,21/06/2025 15:00,Weekend,Italian,Rain,27.29,52,2,15
ORD-100572,30/03/2025 17:00,Weekend,Indian,Cloudy,100.87,27,5,17
ORD-100573,31/03/2025 15:00,Weekday,Healthy/Vegan,Storm,112.89,47,4,15
ORD-100574,15/06/2025 17:00,Weekend,Healthy/Vegan,Clear,104.7,27,5,17
ORD-100575,30/05/2025 22:00,Weekday,Fast Food,Rain,41.54,36,5,22
ORD-100576,17/03/2025 10:00,Weekday,Italian,Cloudy,98.57,34,5,10
ORD-100577,18/06/2025 14:00,Weekday,Sushi,Clear,76.84,18,4,14
ORD-100578,07/05/2025 19:00,Weekday,Sushi,Clear,54.54,31,4,19
ORD-100579,09/05/2025 22:00,Weekday,Fast Food,Clear,39.89,27,5,22
ORD-100580,13/03/2025 17:00,Weekday,Italian,Clear,110.39,21,4,17
ORD-100581,05/06/2025 18:00,Weekday,Indian,Clear,66.16,32,5,18
ORD-100582,30/01/2025 16:00,Weekday,Indian,Rain,56.78,54,2,16
ORD-100583,04/04/2025 14:00,Weekday,Fast Food,Clear,79.59,23,5,14
ORD-100584,18/04/2025 14:00,Weekday,Healthy/Vegan,Clear,104.56,23,5,14
ORD-100585,01/01/2025 21:00,Weekday,Italian,Rain,37.63,50,5,21
ORD-100586,16/05/2025 17:00,Weekday,Italian,Clear,54.87,22,4,17
ORD-100587,25/04/2025 20:00,Weekday,Italian,Rain,37.13,38,5,20
ORD-100588,27/03/2025 11:00,Weekday,Indian,Rain,60.27,40,4,11
ORD-100589,25/04/2025 20:00,Weekday,Fast Food,Clear,45.85,22,5,20
ORD-100590,05/06/2025 20:00,Weekday,Fast Food,Rain,35.19,31,5,20
ORD-100591,25/04/2025 13:00,Weekday,Healthy/Vegan,Clear,110.86,18,5,13
ORD-100592,21/02/2025 19:00,Weekday,Fast Food,Rain,80.38,40,4,19
ORD-100593,09/04/2025 17:00,Weekday,Italian,Cloudy,24.34,30,5,17
ORD-100594,24/04/2025 13:00,Weekday,Healthy/Vegan,Clear,40.2,26,4,13
ORD-100595,29/04/2025 22:00,Weekday,Fast Food,Cloudy,34.89,24,5,22
ORD-100596,28/05/2025 17:00,Weekday,Sushi,Clear,45.9,17,5,17
ORD-100597,23/04/2025 12:00,Weekday,Healthy/Vegan,Cloudy,41.19,29,5,12
ORD-100598,05/04/2025 11:00,Weekend,Healthy/Vegan,Rain,45.98,51,1,11
ORD-100599,07/03/2025 12:00,Weekday,Sushi,Rain,105.63,49,4,12
ORD-100600,26/04/2025 15:00,Weekend,Indian,Clear,46.49,47,4,15
ORD-100601,01/05/2025 19:00,Weekday,Indian,Clear,19.75,26,5,19
ORD-100602,01/04/2025 11:00,Weekday,Indian,Cloudy,74.49,17,5,11
ORD-100603,18/05/2025 18:00,Weekend,Healthy/Vegan,Clear,101.79,33,5,18
ORD-100604,24/02/2025 14:00,Weekday,Italian,Storm,37.54,43,5,14
ORD-100605,14/04/2025 21:00,Weekday,Italian,Rain,70.89,42,4,21
ORD-100606,03/05/2025 17:00,Weekend,Indian,Clear,59.47,34,5,17
ORD-100607,11/06/2025 16:00,Weekday,Healthy/Vegan,Clear,69.98,22,5,16
ORD-100608,09/05/2025 10:00,Weekday,Fast Food,Clear,52.72,29,5,10
ORD-100609,15/06/2025 12:00,Weekend,Indian,Rain,31.62,51,1,12
ORD-100610,25/05/2025 15:00,Weekend,Fast Food,Clear,110.85,29,5,15
ORD-100611,23/02/2025 22:00,Weekend,Italian,Rain,43.95,48,5,22
ORD-100612,27/02/2025 10:00,Weekday,Fast Food,Rain,113.4,49,4,10
ORD-100613,26/05/2025 13:00,Weekday,Fast Food,Cloudy,103.71,21,5,13
ORD-100614,29/04/2025 12:00,Weekday,Italian,Clear,87.8,17,4,12
ORD-100615,10/04/2025 12:00,Weekday,Sushi,Cloudy,100.54,31,5,12
ORD-100616,19/02/2025 10:00,Weekday,Italian,Clear,58.38,28,4,10
ORD-100617,09/03/2025 17:00,Weekend,Italian,Clear,110.26,32,4,17
ORD-100618,31/01/2025 12:00,Weekday,Italian,Clear,47.87,16,5,12
ORD-100619,18/04/2025 12:00,Weekday,Sushi,Clear,45,24,4,12
ORD-100620,24/04/2025 14:00,Weekday,Indian,Clear,91.81,25,5,14
ORD-100621,31/05/2025 14:00,Weekend,Sushi,Clear,26.3,34,5,14
ORD-100622,17/06/2025 19:00,Weekday,Fast Food,Clear,75.17,30,5,19
ORD-100623,08/03/2025 19:00,Weekend,Italian,Rain,88.15,41,4,19
ORD-100624,09/06/2025 15:00,Weekday,Italian,Cloudy,57.02,30,5,15
ORD-100625,03/01/2025 18:00,Weekday,Healthy/Vegan,Clear,63.26,32,4,18
ORD-100626,14/03/2025 16:00,Weekday,Sushi,Rain,38.38,42,5,16
ORD-100627,30/01/2025 18:00,Weekday,Healthy/Vegan,Clear,74.37,29,5,18
ORD-100628,27/02/2025 16:00,Weekday,Fast Food,Clear,31.76,30,4,16
ORD-100629,09/04/2025 20:00,Weekday,Italian,Cloudy,114.57,21,4,20
ORD-100630,06/05/2025 11:00,Weekday,Healthy/Vegan,Clear,112.33,25,5,11
ORD-100631,18/01/2025 12:00,Weekend,Indian,Rain,114.41,60,2,12
ORD-100632,18/03/2025 13:00,Weekday,Sushi,Clear,71.21,29,4,13
ORD-100633,07/01/2025 16:00,Weekday,Healthy/Vegan,Clear,102.4,31,4,16
ORD-100634,30/04/2025 13:00,Weekday,Indian,Clear,24.44,18,5,13
ORD-100635,03/04/2025 21:00,Weekday,Indian,Clear,37.17,24,5,21
ORD-100636,29/06/2025 21:00,Weekend,Indian,Clear,50.11,26,4,21
ORD-100637,16/04/2025 14:00,Weekday,Indian,Rain,31.16,52,1,14
ORD-100638,13/06/2025 11:00,Weekday,Sushi,Clear,18.64,27,4,11
ORD-100639,03/02/2025 22:00,Weekday,Italian,Rain,42.28,47,4,22
ORD-100640,14/03/2025 16:00,Weekday,Italian,Clear,40.26,29,5,16
ORD-100641,28/05/2025 18:00,Weekday,Healthy/Vegan,Clear,19.76,25,4,18
ORD-100642,09/03/2025 22:00,Weekend,Healthy/Vegan,Clear,119.22,35,4,22
ORD-100643,08/06/2025 12:00,Weekend,Fast Food,Clear,81.98,24,5,12
ORD-100644,01/03/2025 17:00,Weekend,Fast Food,Clear,82.71,30,5,17
